:START_ID,:END_ID,:TYPE,source_record_id
dolphin::33816,10.1016/j.foodres.2016.11.016,SUPPORTED_BY,33816
dolphin::33817,10.1039/C5FO00491H,SUPPORTED_BY,33817
dolphin::33818,10.1016/j.carbpol.2015.07.030,SUPPORTED_BY,33818
dolphin::33819,10.1016/j.phytochem.2015.04.009,SUPPORTED_BY,33819
dolphin::33820,10.1016/j.carbpol.2014.10.034,SUPPORTED_BY,33820
dolphin::33821,10.1016/j.carbpol.2013.12.002,SUPPORTED_BY,33821
dolphin::33822,10.1016/j.carbpol.2015.03.057,SUPPORTED_BY,33822
dolphin::33823,10.1039/c3fo60378d,SUPPORTED_BY,33823
dolphin::33824,10.1016/j.carbpol.2013.11.012,SUPPORTED_BY,33824
dolphin::33825,10.1016/j.ijbiomac.2013.11.029,SUPPORTED_BY,33825
dolphin::33826,10.1016/j.carbpol.2013.11.012,SUPPORTED_BY,33826
dolphin::33827,10.1021/acs.jafc.5b03306,SUPPORTED_BY,33827
dolphin::33828,10.1016/j.ijbiomac.2015.04.070,SUPPORTED_BY,33828
dolphin::33829,10.3892/or.2015.3921,SUPPORTED_BY,33829
dolphin::33830,10.1021/jf500438s,SUPPORTED_BY,33830
dolphin::33831,10.1016/j.carbpol.2014.03.060,SUPPORTED_BY,33831
dolphin::33832,10.1021/acs.biomac.5b00855,SUPPORTED_BY,33832
dolphin::33833,10.1021/acs.biomac.5b00855,SUPPORTED_BY,33833
dolphin::33834,10.1021/acs.biomac.5b00855,SUPPORTED_BY,33834
dolphin::33835,10.1007/s00217-015-2430-1,SUPPORTED_BY,33835
dolphin::33836,10.1371/journal.pone.0099697,SUPPORTED_BY,33836
dolphin::33837,10.1016/j.carbpol.2015.05.004,SUPPORTED_BY,33837
dolphin::33838,10.1016/j.carbpol.2014.01.059,SUPPORTED_BY,33838
dolphin::33839,10.1016/j.carbpol.2014.11.034,SUPPORTED_BY,33839
dolphin::33840,10.1016/j.carbpol.2013.10.087,SUPPORTED_BY,33840
dolphin::33841,10.1016/j.carbpol.2014.12.034,SUPPORTED_BY,33841
dolphin::33842,10.1016/j.carbpol.2014.02.039,SUPPORTED_BY,33842
dolphin::33843,10.1016/j.carbpol.2014.02.039,SUPPORTED_BY,33843
dolphin::33844,10.1016/j.carbpol.2015.03.070,SUPPORTED_BY,33844
dolphin::33845,10.1007/s10068-015-0205-x,SUPPORTED_BY,33845
dolphin::33846,10.1007/s10068-015-0205-x,SUPPORTED_BY,33846
dolphin::33847,10.1007/s10068-015-0205-x,SUPPORTED_BY,33847
dolphin::33848,10.1080/14786419.2014.995652,SUPPORTED_BY,33848
dolphin::33849,10.3390/md12094883,SUPPORTED_BY,33849
dolphin::33850,10.1016/j.ijbiomac.2015.04.015,SUPPORTED_BY,33850
dolphin::33851,10.1016/j.ijbiomac.2014.11.001,SUPPORTED_BY,33851
dolphin::33852,10.1016/j.carbpol.2013.12.009,SUPPORTED_BY,33852
dolphin::33853,10.1021/jf404752c,SUPPORTED_BY,33853
dolphin::33854,10.5582/ddt.2015.01023,SUPPORTED_BY,33854
dolphin::33855,10.1016/j.ijbiomac.2015.03.056,SUPPORTED_BY,33855
dolphin::33856,10.1016/j.foodchem.2014.07.022,SUPPORTED_BY,33856
dolphin::33857,10.1016/j.foodchem.2014.07.022,SUPPORTED_BY,33857
dolphin::33858,10.1021/jf504677r,SUPPORTED_BY,33858
dolphin::33859,10.1111/jphp.12399,SUPPORTED_BY,33859
dolphin::33860,10.1016/j.ijbiomac.2014.08.044,SUPPORTED_BY,33860
dolphin::33861,10.1007/s10068-015-0004-4,SUPPORTED_BY,33861
dolphin::33862,10.1016/j.carbpol.2013.12.085,SUPPORTED_BY,33862
dolphin::33863,10.1016/j.carbpol.2014.11.073,SUPPORTED_BY,33863
dolphin::33864,10.1016/j.foodchem.2013.11.091,SUPPORTED_BY,33864
dolphin::33865,https://doi.org/10.1016/j.carbpol.2018.08.007,SUPPORTED_BY,33865
dolphin::33866,https://doi.org/10.1016/j.carbpol.2018.08.007,SUPPORTED_BY,33866
dolphin::33867,https://doi.org/10.1016/j.ijbiomac.2017.08.160,SUPPORTED_BY,33867
dolphin::33868,https://doi.org/10.5740/jaoacint.18-0121,SUPPORTED_BY,33868
dolphin::33869,https://doi.org/10.1016/j.ijbiomac.2019.05.028,SUPPORTED_BY,33869
dolphin::33870,https://doi.org/10.1016/j.ijbiomac.2019.09.046,SUPPORTED_BY,33870
dolphin::33871,https://doi.org/10.1016/j.ijbiomac.2020.04.108,SUPPORTED_BY,33871
dolphin::33872,https://doi.org/10.1111/ijfs.14094,SUPPORTED_BY,33872
dolphin::33873,https://doi.org/10.1016/j.jchromb.2020.122255,SUPPORTED_BY,33873
dolphin::33874,https://doi.org/10.1016/j.jchromb.2020.122255,SUPPORTED_BY,33874
dolphin::33875,https://doi.org/10.1016/j.carbpol.2018.08.106,SUPPORTED_BY,33875
dolphin::33876,https://doi.org/10.1016/j.carbpol.2018.08.106,SUPPORTED_BY,33876
dolphin::33877,https://doi.org/10.1016/j.ijbiomac.2019.08.238,SUPPORTED_BY,33877
dolphin::33878,https://doi.org/10.1016/j.carbpol.2020.116047,SUPPORTED_BY,33878
dolphin::33879,https://doi.org/10.1016/j.ijbiomac.2020.09.093,SUPPORTED_BY,33879
dolphin::33880,https://doi.org/10.1016/j.foodres.2020.109345,SUPPORTED_BY,33880
dolphin::33881,https://doi.org/10.1016/j.ijbiomac.2019.06.117,SUPPORTED_BY,33881
dolphin::33882,https://doi.org/10.1016/j.carbpol.2019.115680,SUPPORTED_BY,33882
dolphin::33883,https://doi.org/10.1016/j.carbpol.2019.115680,SUPPORTED_BY,33883
dolphin::33884,https://doi.org/10.1016/j.carbpol.2019.115680,SUPPORTED_BY,33884
dolphin::33885,https://doi.org/10.1016/j.carbpol.2019.115314,SUPPORTED_BY,33885
dolphin::33886,https://doi.org/10.1016/j.ijbiomac.2019.01.067,SUPPORTED_BY,33886
dolphin::33887,https://doi.org/10.1016/j.ijbiomac.2020.08.141,SUPPORTED_BY,33887
dolphin::33888,https://doi.org/10.1016/j.carbpol.2018.11.012,SUPPORTED_BY,33888
dolphin::33889,https://doi.org/10.1016/j.carbpol.2018.11.012,SUPPORTED_BY,33889
dolphin::33890,https://doi.org/10.1016/j.carbpol.2018.11.012,SUPPORTED_BY,33890
dolphin::33891,https://doi.org/10.1016/j.carres.2019.107813,SUPPORTED_BY,33891
dolphin::33892,https://doi.org/10.1016/j.jff.2018.11.021,SUPPORTED_BY,33892
dolphin::33893,https://doi.org/10.1016/j.procbio.2018.08.011,SUPPORTED_BY,33893
dolphin::33894,https://doi.org/10.1016/j.procbio.2018.08.011,SUPPORTED_BY,33894
dolphin::33895,https://doi.org/10.1016/j.procbio.2018.08.011,SUPPORTED_BY,33895
dolphin::33896,10.1016/j.foodchem.2019.01.203,SUPPORTED_BY,33896
dolphin::33897,10.1016/j.foodchem.2019.01.203,SUPPORTED_BY,33897
dolphin::33898,10.1016/j.foodchem.2017.11.058,SUPPORTED_BY,33898
dolphin::33899,10.1016/j.carbpol.2019.03.059,SUPPORTED_BY,33899
dolphin::33900,10.1016/j.carbpol.2009.11.032,SUPPORTED_BY,33900
dolphin::33901,10.3389/fmicb.2011.00171,SUPPORTED_BY,33901
dolphin::33902,10.1016/j.foodchem.2010.05.030,SUPPORTED_BY,33902
dolphin::33903,10.1371/journal.ppat.1002372,SUPPORTED_BY,33903
dolphin::33904,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33904
dolphin::33905,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33905
dolphin::33906,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33906
dolphin::33907,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33907
dolphin::33908,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33908
dolphin::33909,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33909
dolphin::33910,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33910
dolphin::33911,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33911
dolphin::33912,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33912
dolphin::33913,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33913
dolphin::33914,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33914
dolphin::33915,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33915
dolphin::33916,10.1016/j.ijfoodmicro.2012.17,SUPPORTED_BY,33916
dolphin::33917,10.1016/j.carbpol.2011.07.029,SUPPORTED_BY,33917
dolphin::33918,10.1016/j.foodres.2009.09.035,SUPPORTED_BY,33918
dolphin::33919,10.1016/j.foodres.2009.09.035,SUPPORTED_BY,33919
dolphin::33920,10.1016/j.foodres.2009.09.035,SUPPORTED_BY,33920
dolphin::33921,10.1016/j.ijbiomac.2011.04.015,SUPPORTED_BY,33921
dolphin::33922,10.1016/j.ijbiomac.2011.04.015,SUPPORTED_BY,33922
dolphin::33923,10.1016/j.ijbiomac.2011.04.015,SUPPORTED_BY,33923
dolphin::33924,10.1016/j.carbpol.2009.07.047,SUPPORTED_BY,33924
dolphin::33925,10.3390/md9122605,SUPPORTED_BY,33925
dolphin::33926,10.3390/md9122605,SUPPORTED_BY,33926
dolphin::33927,10.1016/j.carbpol.2011.07.042,SUPPORTED_BY,33927
dolphin::33928,10.1016/j.fct.2011.07.044,SUPPORTED_BY,33928
dolphin::33929,10.1016/j.carbpol.2010.06.006,SUPPORTED_BY,33929
dolphin::33930,10.1016/j.carbpol.2011.11.009,SUPPORTED_BY,33930
dolphin::33931,10.1016/j.carbpol.2010.05.035,SUPPORTED_BY,33931
dolphin::33932,10.1007/s12257-011-0173-9,SUPPORTED_BY,33932
dolphin::33933,10.1016/j.carbpol.2010.01.050,SUPPORTED_BY,33933
dolphin::33934,10.1016/j.carbpol.2010.01.050,SUPPORTED_BY,33934
dolphin::33935,10.5897/AJPAC12.004,SUPPORTED_BY,33935
dolphin::33936,10.5897/AJPAC12.004,SUPPORTED_BY,33936
dolphin::33937,10.1016/j.foodchem.2012.03.088,SUPPORTED_BY,33937
dolphin::33938,10.1016/j.foodchem.2012.03.088,SUPPORTED_BY,33938
dolphin::33939,https://conf.mfu.ac.th/archive/mfuic2012/electronic_proceeding/Documents/00_PDF/P-HS/P-HS-27.pdf,SUPPORTED_BY,33939
dolphin::33940,https://conf.mfu.ac.th/archive/mfuic2012/electronic_proceeding/Documents/00_PDF/P-HS/P-HS-27.pdf,SUPPORTED_BY,33940
dolphin::33941,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33941
dolphin::33942,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33942
dolphin::33943,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33943
dolphin::33944,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33944
dolphin::33945,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33945
dolphin::33946,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33946
dolphin::33947,10.1016/j.foodres.2011.11.017,SUPPORTED_BY,33947
dolphin::33948,10.1016/j.carres.2010.07.043,SUPPORTED_BY,33948
dolphin::33949,10.1007/s10600-012-0091-x,SUPPORTED_BY,33949
dolphin::33950,10.1007/s10600-012-0091-x,SUPPORTED_BY,33950
dolphin::33951,10.1007/s10600-012-0091-x,SUPPORTED_BY,33951
dolphin::33952,10.1007/s10600-012-0091-x,SUPPORTED_BY,33952
dolphin::33953,10.1007/s10600-012-0091-x,SUPPORTED_BY,33953
dolphin::33954,10.1007/s10600-012-0091-x,SUPPORTED_BY,33954
dolphin::33955,10.1007/s10600-012-0091-x,SUPPORTED_BY,33955
dolphin::33956,10.1007/s10600-012-0091-x,SUPPORTED_BY,33956
dolphin::33957,10.1007/s10600-012-0091-x,SUPPORTED_BY,33957
dolphin::33958,10.1007/s10600-012-0091-x,SUPPORTED_BY,33958
dolphin::33959,10.1007/s10600-012-0091-x,SUPPORTED_BY,33959
dolphin::33960,10.1007/s10600-012-0091-x,SUPPORTED_BY,33960
dolphin::33961,10.1007/s10600-012-0091-x,SUPPORTED_BY,33961
dolphin::33962,10.1007/s10600-012-0091-x,SUPPORTED_BY,33962
dolphin::33963,10.1016/j.foodchem.2011.10.087,SUPPORTED_BY,33963
dolphin::33964,10.1007/s00396-011-2528-3,SUPPORTED_BY,33964
dolphin::33965,10.1016/j.carbpol.2010.06.039,SUPPORTED_BY,33965
dolphin::33966,10.1016/j.carbpol.2010.06.039,SUPPORTED_BY,33966
dolphin::33967,https://good-days.ro/files/file/aloe/biological_properties_of_acemannan.pdf,SUPPORTED_BY,33967
dolphin::33968,10.1080/01496395.2012.665118,SUPPORTED_BY,33968
dolphin::33969,10.1080/01496395.2012.665118,SUPPORTED_BY,33969
dolphin::33970,10.1016/j.ijbiomac.2012.05.001,SUPPORTED_BY,33970
dolphin::33971,10.1016/B978-0-12-394597-6.00003-3,SUPPORTED_BY,33971
dolphin::33972,10.1016/j.ijbiomac.2009.10.013,SUPPORTED_BY,33972
dolphin::33973,10.1016/j.enzmictec.2009.11.001,SUPPORTED_BY,33973
dolphin::33974,10.1016/j.enzmictec.2009.11.001,SUPPORTED_BY,33974
dolphin::33975,10.1016/j.enzmictec.2009.11.001,SUPPORTED_BY,33975
dolphin::33976,10.1016/j.enzmictec.2009.11.001,SUPPORTED_BY,33976
dolphin::33977,10.1016/j.carres.2010.07.031,SUPPORTED_BY,33977
dolphin::33978,10.1016/j.jbiosc.2009.07.010,SUPPORTED_BY,33978
dolphin::33979,10.1016/j.foodchem.2009.04.126,SUPPORTED_BY,33979
dolphin::33980,10.1016/j.carbpol.2010.04.011,SUPPORTED_BY,33980
dolphin::33981,10.1016/j.carbpol.2010.04.011,SUPPORTED_BY,33981
dolphin::33982,10.1016/j.foodchem.2010.09.052,SUPPORTED_BY,33982
dolphin::33983,10.1134/S1990750812010118,SUPPORTED_BY,33983
dolphin::33984,10.1134/S1990750812010118,SUPPORTED_BY,33984
dolphin::33985,10.1134/S1990750812010118,SUPPORTED_BY,33985
dolphin::33986,10.1104/pp.110.156646,SUPPORTED_BY,33986
dolphin::33987,10.1104/pp.110.156646,SUPPORTED_BY,33987
dolphin::33988,10.1104/pp.110.156646,SUPPORTED_BY,33988
dolphin::33989,10.1104/pp.110.156646,SUPPORTED_BY,33989
dolphin::33990,10.1104/pp.110.156646,SUPPORTED_BY,33990
dolphin::33991,10.1093/glycob/cws096,SUPPORTED_BY,33991
dolphin::33992,10.1016/j.carres.2011.01.020,SUPPORTED_BY,33992
dolphin::33993,10.1016/j.carres.2011.10.024,SUPPORTED_BY,33993
dolphin::33994,10.1111/j.2042-7158.2011.01274.x,SUPPORTED_BY,33994
dolphin::33995,10.1016/j.carbpol.2012.01.068,SUPPORTED_BY,33995
dolphin::33996,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,33996
dolphin::33997,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,33997
dolphin::33998,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,33998
dolphin::33999,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,33999
dolphin::34000,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,34000
dolphin::34001,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,34001
dolphin::34002,10.1016/j.phytochem.2010.05.021,SUPPORTED_BY,34002
dolphin::34003,10.1201/b11107,SUPPORTED_BY,34003
dolphin::34004,10.1201/b11107,SUPPORTED_BY,34004
dolphin::34005,10.1201/b11107,SUPPORTED_BY,34005
dolphin::34006,10.1201/b11107,SUPPORTED_BY,34006
dolphin::34007,10.1201/b11107,SUPPORTED_BY,34007
dolphin::34008,10.1201/b11107,SUPPORTED_BY,34008
dolphin::34009,10.1104/pp.110.156158,SUPPORTED_BY,34009
dolphin::34010,10.1104/pp.110.156158,SUPPORTED_BY,34010
dolphin::34011,10.1104/pp.110.156158,SUPPORTED_BY,34011
dolphin::34012,10.5897/JMPR11.1344,SUPPORTED_BY,34012
dolphin::34013,10.1155/2012/487564,SUPPORTED_BY,34013
dolphin::34014,10.1155/2012/487564,SUPPORTED_BY,34014
dolphin::34015,10.1016/S0008-6215(02)00078-2,SUPPORTED_BY,34015
dolphin::34016,10.1016/S0008-6215(02)00078-2,SUPPORTED_BY,34016
dolphin::34017,10.1016/S0008-6215(02)00078-2,SUPPORTED_BY,34017
dolphin::34018,10.1016/S0008-6215(02)00078-2,SUPPORTED_BY,34018
dolphin::34019,j.ijbiomac.2004.12.006,SUPPORTED_BY,34019
dolphin::34020,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34020
dolphin::34021,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34021
dolphin::34022,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34022
dolphin::34023,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34023
dolphin::34024,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34024
dolphin::34025,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34025
dolphin::34026,10.1016/S0308-8146(00)00312-5,SUPPORTED_BY,34026
dolphin::34027,10.1016/j.carbpol.2004.01.012,SUPPORTED_BY,34027
dolphin::34028,10.1111/j.1574-6968.2004.tb09740.x,SUPPORTED_BY,34028
dolphin::34029,10.1111/j.1574-6968.2004.tb09740.x,SUPPORTED_BY,34029
dolphin::34030,10.1111/j.1574-6968.2004.tb09740.x,SUPPORTED_BY,34030
dolphin::34031,10.1042/bj3570505,SUPPORTED_BY,34031
dolphin::34032,10.5897/AJB2003.000-1123,SUPPORTED_BY,34032
dolphin::34033,10.5897/AJB2003.000-1123,SUPPORTED_BY,34033
dolphin::34034,10.5897/AJB2003.000-1123,SUPPORTED_BY,34034
dolphin::34035,10.1016/j.carres.2004.08.011,SUPPORTED_BY,34035
dolphin::34036,10.1016/j.carres.2003.07.001,SUPPORTED_BY,34036
dolphin::34037,10.1016/j.phytochem.2004.05.002,SUPPORTED_BY,34037
dolphin::34038,10.1016/j.carres.2005.01.007,SUPPORTED_BY,34038
dolphin::34039,10.1002/ptr.1789,SUPPORTED_BY,34039
dolphin::34040,10.1016/j.bbrc.2004.12.082,SUPPORTED_BY,34040
dolphin::34041,10.1046/j.1432-1327.2001.02356.x,SUPPORTED_BY,34041
dolphin::34042,10.1016/j.jembe.2004.12.027,SUPPORTED_BY,34042
dolphin::34043,10.1016/j.jembe.2004.12.027,SUPPORTED_BY,34043
dolphin::34044,10.1016/j.jembe.2004.12.027,SUPPORTED_BY,34044
dolphin::34045,10.1016/j.jembe.2004.12.027,SUPPORTED_BY,34045
dolphin::34046,10.1093/glycob/11.2.131,SUPPORTED_BY,34046
dolphin::34047,10.1078/0944-7113-00007,SUPPORTED_BY,34047
dolphin::34048,10.1093/glycob/cwi021,SUPPORTED_BY,34048
dolphin::34049,10.1016/j.intimp.2005.03.012,SUPPORTED_BY,34049
dolphin::34050,10.1055/s-2004-827184,SUPPORTED_BY,34050
dolphin::34051,10.1515/znc-2002-5-609,SUPPORTED_BY,34051
dolphin::34052,10.1081/CAR-200064662,SUPPORTED_BY,34052
dolphin::34053,10.1016/j.ijbiomac.2005.03.002,SUPPORTED_BY,34053
dolphin::34054,10.1111/j.1348-0421.2001.tb02622.x,SUPPORTED_BY,34054
dolphin::34055,10.1016/j.carres.2004.06.015,SUPPORTED_BY,34055
dolphin::34056,10.1111/j.1574-695X.2001.tb01574.x,SUPPORTED_BY,34056
dolphin::34057,10.1006/jcrs.2001.0427,SUPPORTED_BY,34057
dolphin::34058,10.1021/jo001302m,SUPPORTED_BY,34058
dolphin::34059,10.1021/jo001302m,SUPPORTED_BY,34059
dolphin::34060,10.1002/mnfr.200500030,SUPPORTED_BY,34060
dolphin::34061,10.1111/j.1574-695X.2001.tb00524.x,SUPPORTED_BY,34061
dolphin::34062,10.1128/iai.73.5.3007-3017.2005,SUPPORTED_BY,34062
dolphin::34063,10.1128/iai.73.5.3007-3017.2005,SUPPORTED_BY,34063
dolphin::34064,10.1016/j.ijbiomac.2023.125953,SUPPORTED_BY,34064
dolphin::34065,10.1016/j.lwt.2022.114079,SUPPORTED_BY,34065
dolphin::34066,10.1016/j.jff.2023.105781,SUPPORTED_BY,34066
dolphin::34067,10.1016/j.carbpol.2017.08.063,SUPPORTED_BY,34067
dolphin::34068,10.1016/j.ijbiomac.2024.129347,SUPPORTED_BY,34068
dolphin::34069,10.1016/j.ijbiomac.2019.06.171,SUPPORTED_BY,34069
dolphin::34070,10.3390/md21120632,SUPPORTED_BY,34070
dolphin::34071,10.1002/cbdv.202100739,SUPPORTED_BY,34071
dolphin::34072,10.1016/j.carbpol.2016.07.076,SUPPORTED_BY,34072
dolphin::34073,10.1016/j.carbpol.2016.07.076,SUPPORTED_BY,34073
dolphin::34074,10.1128/IAI.69.2.917-923.2001,SUPPORTED_BY,34074
dolphin::34075,10.1016/j.carres.2013.12.008,SUPPORTED_BY,34075
dolphin::34076,10.1021/np100092c,SUPPORTED_BY,34076
dolphin::34077,10.1016/s0031-9422(02)00040-7,SUPPORTED_BY,34077
dolphin::34078,10.1104/pp.62.3.418,SUPPORTED_BY,34078
dolphin::34079,10.5740/jaoacint.18-0121,SUPPORTED_BY,34079
dolphin::34080,10.1016/j.carres.2012.10.013,SUPPORTED_BY,34080
dolphin::34081,10.1016/0304-4165(72)90123-7,SUPPORTED_BY,34081
dolphin::34082,10.3390/md9010124,SUPPORTED_BY,34082
dolphin::34083,10.3390/md9010124,SUPPORTED_BY,34083
dolphin::34084,10.1021/jf0104883,SUPPORTED_BY,34084
dolphin::34085,10.1016/j.ijbiomac.2023.124611,SUPPORTED_BY,34085
dolphin::34086,10.1016/j.ijbiomac.2020.06.232,SUPPORTED_BY,34086
dolphin::34087,10.1016/j.ijbiomac.2024.129793,SUPPORTED_BY,34087
dolphin::34088,10.1016/j.ijbiomac.2017.12.096,SUPPORTED_BY,34088
dolphin::34089,10.1016/j.ijbiomac.2024.131701,SUPPORTED_BY,34089
dolphin::34090,10.1016/j.ijbiomac.2019.02.049,SUPPORTED_BY,34090
dolphin::34091,10.1016/j.ijbiomac.2019.03.074,SUPPORTED_BY,34091
dolphin::34092,10.1016/j.ijbiomac.2019.08.048,SUPPORTED_BY,34092
dolphin::34093,10.1016/j.ijbiomac.2019.08.048,SUPPORTED_BY,34093
dolphin::34094,10.1016/j.ijbiomac.2019.08.048,SUPPORTED_BY,34094
dolphin::34095,10.1016/j.ijbiomac.2019.08.048,SUPPORTED_BY,34095
dolphin::34096,10.1016/j.ijbiomac.2019.08.048,SUPPORTED_BY,34096
dolphin::34097,10.1016/j.ijbiomac.2019.08.048,SUPPORTED_BY,34097
dolphin::34098,10.1016/j.ijbiomac.2019.12.087,SUPPORTED_BY,34098
dolphin::34099,10.1016/j.ijbiomac.2019.09.024,SUPPORTED_BY,34099
dolphin::34100,10.1016/j.ijbiomac.2019.10.079,SUPPORTED_BY,34100
dolphin::34101,10.1016/j.ijbiomac.2020.04.024,SUPPORTED_BY,34101
dolphin::34102,10.1016/j.ijbiomac.2020.04.092,SUPPORTED_BY,34102
dolphin::34103,10.1016/j.ijbiomac.2019.03.012,SUPPORTED_BY,34103
dolphin::34104,10.1111/jfbc.12899,SUPPORTED_BY,34104
dolphin::34105,10.3390/molecules24193517,SUPPORTED_BY,34105
dolphin::34106,10.3390/molecules28020596,SUPPORTED_BY,34106
dolphin::34107,10.3390/molecules28020596,SUPPORTED_BY,34107
dolphin::34108,10.3390/molecules28020596,SUPPORTED_BY,34108
dolphin::34109,10.3390/molecules28020596,SUPPORTED_BY,34109
dolphin::34110,10.1002/jsfa.12531,SUPPORTED_BY,34110
dolphin::34111,10.1016/j.ijbiomac.2020.06.272,SUPPORTED_BY,34111
dolphin::34112,10.1016/j.ijbiomac.2020.05.083,SUPPORTED_BY,34112
dolphin::34113,10.1016/j.ijbiomac.2020.05.083,SUPPORTED_BY,34113
dolphin::34114,10.1016/j.foodchem.2020.126647,SUPPORTED_BY,34114
dolphin::34115,10.1016/j.foodchem.2020.126647,SUPPORTED_BY,34115
dolphin::34116,10.1016/j.foodchem.2020.126647,SUPPORTED_BY,34116
dolphin::34117,10.1016/j.foodchem.2020.126647,SUPPORTED_BY,34117
dolphin::34118,10.1016/j.carbpol.2020.117522,SUPPORTED_BY,34118
dolphin::34119,10.3390/molecules24081605,SUPPORTED_BY,34119
dolphin::34120,10.1016/j.ijbiomac.2019.11.212,SUPPORTED_BY,34120
dolphin::34121,10.1016/j.ijbiomac.2019.05.010,SUPPORTED_BY,34121
dolphin::34122,10.1016/j.ijbiomac.2018.12.245,SUPPORTED_BY,34122
dolphin::34123,10.1016/j.ijbiomac.2018.12.245,SUPPORTED_BY,34123
dolphin::34124,10.1039/d1fo01576a,SUPPORTED_BY,34124
dolphin::34125,10.1016/j.ijbiomac.2018.10.096,SUPPORTED_BY,34125
dolphin::34126,10.1155/2020/2308017,SUPPORTED_BY,34126
dolphin::34127,10.1016/j.ijbiomac.2019.07.167,SUPPORTED_BY,34127
dolphin::34128,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34128
dolphin::34129,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34129
dolphin::34130,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34130
dolphin::34131,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34131
dolphin::34132,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34132
dolphin::34133,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34133
dolphin::34134,10.1016/j.ijbiomac.2019.06.142,SUPPORTED_BY,34134
dolphin::34135,10.1016/j.ijbiomac.2019.03.180,SUPPORTED_BY,34135
dolphin::34136,10.1016/j.ijbiomac.2019.02.074,SUPPORTED_BY,34136
dolphin::34137,10.1016/j.ijbiomac.2019.02.074,SUPPORTED_BY,34137
dolphin::34138,10.1016/j.ijbiomac.2019.02.074,SUPPORTED_BY,34138
dolphin::34139,10.1016/j.ijbiomac.2019.10.078,SUPPORTED_BY,34139
dolphin::34140,10.1016/j.ijbiomac.2019.10.078,SUPPORTED_BY,34140
dolphin::34141,10.1016/j.ijbiomac.2019.10.078,SUPPORTED_BY,34141
dolphin::34142,10.1039/c9fo01511f,SUPPORTED_BY,34142
dolphin::34143,10.1039/c9fo01511f,SUPPORTED_BY,34143
dolphin::34144,10.3390/molecules28073114,SUPPORTED_BY,34144
dolphin::34145,10.1002/bab.1844,SUPPORTED_BY,34145
dolphin::34146,10.3389/fimmu.2022.994706,SUPPORTED_BY,34146
dolphin::34147,10.1016/j.carbpol.2020.116301,SUPPORTED_BY,34147
dolphin::34148,10.1016/j.carbpol.2018.03.051,SUPPORTED_BY,34148
dolphin::34149,10.1016/j.ijbiomac.2017.10.095,SUPPORTED_BY,34149
dolphin::34150,10.1016/j.ijbiomac.2017.10.095,SUPPORTED_BY,34150
dolphin::34151,10.1016/j.ijbiomac.2016.01.023,SUPPORTED_BY,34151
dolphin::34152,10.1016/j.ijbiomac.2017.12.034,SUPPORTED_BY,34152
dolphin::34153,10.1016/j.ijbiomac.2015.09.030,SUPPORTED_BY,34153
dolphin::34154,10.1016/j.ijbiomac.2015.09.030,SUPPORTED_BY,34154
dolphin::34155,10.1016/j.ijbiomac.2015.09.030,SUPPORTED_BY,34155
dolphin::34156,10.1016/j.carbpol.2014.06.058,SUPPORTED_BY,34156
dolphin::34157,10.1016/j.carbpol.2014.06.058,SUPPORTED_BY,34157
dolphin::34158,10.1016/j.ijbiomac.2016.07.086,SUPPORTED_BY,34158
